Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
21_Melli.013	Bacteria	5449	104	58	61.05	22.41	80.00	2702296	0	855	855	3898	3898	3160	3160	125135	125135	40.9	2.74	86.87	11	3276	55	34	15	0	0	0
21_Melli.014	Bacteria	5449	104	58	13.50	2.19	50.00	2252426	0	564	564	5460	5460	3993	3993	35677	35677	30.3	4.49	78.27	11	2434	75	25	4	0	0	0
21_Melli.015	Bacteria	5449	104	58	71.22	60.06	80.30	2447556	0	641	641	6717	6717	3818	3818	48710	48710	38.7	3.73	86.65	11	2802	41	28	24	8	3	0
21_Melli.016	Bacteria	5449	104	58	87.85	76.41	70.37	5780309	0	2321	2321	2833	2833	2490	2490	89356	89356	41.2	4.49	88.02	11	6588	24	39	30	8	2	1
21_Melli.017	Bacteria	5449	104	58	96.55	46.79	49.28	5371096	0	1604	1604	6105	6105	3348	3348	335592	335592	43.8	4.17	60.00	11	4774	2	66	27	4	5	0
21_Melli.018	Bacteria	5449	104	58	44.74	24.83	38.89	11453932	0	5085	5085	2402	2402	2252	2252	160818	160818	34.5	2.41	83.71	11	13121	52	32	15	3	2	0
21_Melli.019	Bacteria	5449	104	58	46.71	37.93	83.78	2713482	0	1410	1410	1862	1862	1924	1924	49428	49428	45.2	2.29	91.90	11	3304	72	16	10	3	3	0
21_Melli.020	Bacteria	5449	104	58	63.14	7.85	0.00	10169408	0	4414	4414	2608	2608	2303	2303	41166	41166	27.6	2.50	77.23	11	12992	41	51	12	0	0	0
21_Melli.021	Bacteria	5449	104	58	32.76	5.17	25.00	3451936	0	1835	1835	1893	1893	1881	1881	54939	54939	40.8	1.58	89.89	11	4391	83	19	1	1	0	0
21_Melli.022	Bacteria	5449	104	58	92.76	19.17	10.34	4809913	0	2577	2577	1932	1932	1866	1866	15180	15180	44.9	9.10	80.21	11	5474	5	76	20	3	0	0
22_Melli.001	Bacteria	5449	104	58	29.58	1.72	100.00	257373	0	85	85	3421	3421	3027	3027	10653	10653	38.9	3.92	89.38	11	330	70	33	1	0	0	0
22_Melli.002	Bacteria	5449	104	58	74.95	35.08	85.37	955400	0	265	265	4931	4931	3605	3605	17736	17736	42.3	3.86	89.89	11	1120	38	42	19	4	0	1
22_Melli.003	Bacteria	5449	104	58	62.43	30.64	82.98	1305208	0	325	325	5958	5958	4016	4016	26745	26745	44.2	3.33	90.40	11	1378	38	44	11	10	1	0
22_Melli.004	Bacteria	5449	104	58	53.45	21.92	88.00	676980	0	183	183	5261	5261	3699	3699	19402	19402	38.5	3.25	88.17	11	866	50	31	22	1	0	0
22_Melli.005	Bacteria	5449	104	58	47.97	31.03	62.96	1143264	0	315	315	4699	4699	3629	3629	29035	29035	43.9	2.25	89.10	11	1337	67	24	9	2	2	0
22_Melli.006	Bacteria	5449	104	58	49.75	27.76	92.86	1576650	0	330	330	7820	7820	4777	4777	138375	138375	37.5	3.44	86.29	11	1768	45	29	17	13	0	0
22_Melli.007	Bacteria	5449	104	58	15.91	11.13	73.33	910279	0	257	257	4937	4937	3541	3541	18195	18195	48.0	2.50	90.05	11	1037	86	8	9	0	1	0
22_Melli.008	Bacteria	5449	104	58	56.85	24.14	75.00	752786	0	156	156	8260	8260	4825	4825	32431	32431	41.1	3.98	89.30	11	895	63	25	16	0	0	0
22_Melli.009	Bacteria	5449	104	58	41.42	18.65	80.77	535104	0	107	107	7840	7840	5000	5000	57304	57304	38.7	1.92	89.24	11	650	60	22	20	2	0	0
22_Melli.010	Bacteria	5449	104	58	65.69	55.49	70.83	1587073	0	372	372	6632	6632	4266	4266	30011	30011	43.2	2.64	89.28	11	1869	47	30	18	8	1	0
22_Melli.011	Bacteria	5449	104	58	31.29	11.21	42.86	539661	0	108	108	9382	9382	4996	4996	37929	37929	36.3	2.91	87.34	11	603	75	26	1	1	0	1
22_Melli.012	Bacteria	5449	104	58	45.20	16.77	73.91	335733	0	49	49	16786	16786	6851	6851	54157	54157	38.3	1.32	91.29	11	388	63	25	14	1	1	0
22_Melli.013	Bacteria	5449	104	58	22.57	6.90	100.00	277620	0	46	46	11970	11970	6035	6035	46884	46884	38.2	1.32	88.77	11	340	89	11	4	0	0	0
22_Melli.014	Bacteria	5449	104	58	62.23	49.76	71.70	3388714	0	1028	1028	4281	4281	3296	3296	48963	48963	43.9	4.22	87.97	11	3867	42	40	11	8	3	0
22_Melli.015	Bacteria	5449	104	58	3.45	0.00	0.00	641985	0	175	175	4523	4523	3668	3668	24962	24962	31.8	2.62	80.67	11	722	102	2	0	0	0	0
22_Melli.016	Bacteria	5449	104	58	20.86	7.24	66.67	659631	0	179	179	5874	5874	3685	3685	41545	41545	37.8	1.37	84.48	11	825	87	11	6	0	0	0
22_Melli.017	Bacteria	5449	104	58	50.31	31.43	86.96	3530723	0	1106	1106	4091	4091	3192	3192	108419	108419	45.2	4.46	86.01	11	3578	57	28	12	4	2	1
22_Melli.018	Bacteria	5449	104	58	0.00	0.00	0.00	920179	0	254	254	5391	5391	3622	3622	31446	31446	31.5	7.48	78.43	11	998	104	0	0	0	0	0
22_Melli.019	Bacteria	5449	104	58	52.04	40.00	67.65	1353036	0	397	397	5107	5107	3408	3408	29644	29644	38.3	1.92	85.75	11	1688	52	31	16	4	1	0
22_Melli.020	Bacteria	5449	104	58	1.72	0.00	0.00	938415	0	295	295	4129	4129	3181	3181	32858	32858	36.7	2.13	92.74	11	556	103	1	0	0	0	0
22_Melli.021	Bacteria	5449	104	58	67.55	56.50	69.57	3740746	0	1482	1482	2968	2968	2524	2524	61800	61800	44.6	4.15	89.24	11	4269	47	26	25	5	1	0
22_Melli.022	Bacteria	5449	104	58	5.41	0.16	0.00	1594182	0	455	455	5034	5034	3503	3503	27038	27038	29.4	4.56	76.13	11	1823	94	9	1	0	0	0
22_Melli.023	Bacteria	5449	104	58	47.41	13.24	58.33	1735877	0	539	539	4194	4194	3220	3220	69560	69560	37.0	1.93	81.97	11	2265	54	42	6	2	0	0
22_Melli.024	Bacteria	5449	104	58	3.37	0.16	0.00	600744	0	106	106	11268	11268	5667	5667	32746	32746	44.1	3.15	42.55	11	702	97	6	1	0	0	0
22_Melli.025	Bacteria	5449	104	58	98.28	24.09	16.00	3121030	0	540	540	20879	20879	5779	5779	208775	208775	40.1	1.98	88.36	11	3350	1	80	22	1	0	0
22_Melli.026	Bacteria	5449	104	58	4.11	0.00	0.00	676820	0	68	68	15834	15834	9953	9953	53471	53471	44.2	2.45	34.83	11	943	98	6	0	0	0	0
22_Melli.027	Bacteria	5449	104	58	99.69	23.20	75.68	5950110	0	2098	2098	3934	3934	2836	2836	61023	61023	47.9	3.18	85.96	11	7040	2	72	28	1	1	0
22_Melli.028	Bacteria	5449	104	58	77.39	56.03	56.82	5314379	0	2658	2658	2032	2032	1999	1999	37658	37658	41.7	2.39	90.35	11	6339	40	36	23	3	2	0
22_Melli.029	Bacteria	5449	104	58	25.94	21.55	21.88	12862574	0	5631	5631	2453	2453	2284	2284	78665	78665	31.3	1.89	80.97	11	17335	59	40	2	1	1	1
22_Melli.030	Bacteria	5449	104	58	1.88	0.16	0.00	5835548	0	2884	2884	2089	2089	2023	2023	57630	57630	35.3	2.67	93.96	11	4157	102	1	1	0	0	0
22_Melli.031	Bacteria	5449	104	58	87.51	49.48	0.00	10148495	0	4883	4883	2234	2234	2078	2078	25493	25493	26.6	2.10	75.17	11	14137	35	43	23	1	1	1
22_Melli.032	Bacteria	5449	104	58	3.40	1.18	100.00	1498230	0	569	569	3128	3128	2633	2633	26549	26549	45.2	2.36	45.25	11	2285	98	3	3	0	0	0
22_Melli.033	Bacteria	5449	104	58	91.07	54.46	16.10	7064384	0	3389	3389	2124	2124	2084	2084	50365	50365	36.4	2.55	73.86	11	9223	7	41	41	7	6	2
22_Melli.034	Bacteria	5449	104	58	0.47	0.00	0.00	1152213	0	772	772	1381	1381	1492	1492	7571	7571	40.8	2.32	83.30	4	1588	101	3	0	0	0	0
23_Scapto.001	Bacteria	5449	104	58	93.10	1.72	0.00	1242627	0	64	64	29423	29423	19416	19416	83720	83720	33.1	2.97	87.37	11	1233	4	99	1	0	0	0
23_Scapto.002	Bacteria	5449	104	58	98.28	1.72	0.00	1279089	0	75	75	33369	33369	17054	17054	234131	234131	29.2	4.01	86.91	11	1291	1	102	1	0	0	0
23_Scapto.003	Bacteria	5449	104	58	5.17	0.00	0.00	283420	0	72	72	6423	6423	3936	3936	41534	41534	31.7	4.69	81.46	11	333	101	3	0	0	0	0
23_Scapto.004	Bacteria	5449	104	58	1.72	0.00	0.00	137475	0	63	63	2427	2427	2182	2182	10231	10231	32.9	3.69	80.20	11	169	103	1	0	0	0	0
23_Scapto.005	Bacteria	5449	104	58	0.00	0.00	0.00	223276	0	35	35	10274	10274	6379	6379	46842	46842	43.8	4.52	80.80	11	232	104	0	0	0	0	0
23_Scapto.006	Bacteria	5449	104	58	0.00	0.00	0.00	321492	0	145	145	2548	2548	2217	2217	8305	8305	28.5	4.04	75.44	11	398	104	0	0	0	0	0
23_Scapto.007	Bacteria	5449	104	58	34.64	0.00	0.00	1271733	0	369	369	4882	4882	3446	3446	68078	68078	34.5	6.12	80.32	11	1413	52	52	0	0	0	0
23_Scapto.008	Bacteria	5449	104	58	90.54	31.90	39.13	2484712	0	638	638	5452	5452	3894	3894	26090	26090	36.5	5.54	87.26	11	2751	23	62	17	2	0	0
23_Scapto.009	Bacteria	5449	104	58	2.59	0.94	100.00	1991178	0	394	394	10482	10482	5053	5053	155848	155848	42.4	7.33	81.05	11	2151	92	6	6	0	0	0
23_Scapto.010	Bacteria	5449	104	58	0.00	0.00	0.00	699660	0	84	84	19537	19537	8329	8329	71072	71072	48.3	15.41	79.95	11	743	104	0	0	0	0	0
23_Scapto.011	Bacteria	5449	104	58	62.38	7.59	42.86	1610301	0	565	565	3401	3401	2850	2850	39415	39415	40.3	4.76	89.89	11	1782	34	65	4	1	0	0
23_Scapto.012	Bacteria	5449	104	58	74.51	28.53	100.00	835240	0	296	296	3290	3290	2821	2821	15416	15416	41.1	3.67	90.89	11	1036	40	44	16	4	0	0
23_Scapto.013	Bacteria	5449	104	58	8.78	1.72	100.00	3225559	0	1093	1093	3640	3640	2951	2951	50520	50520	31.4	7.42	81.22	11	3557	98	5	1	0	0	0
23_Scapto.014	Bacteria	5449	104	58	35.79	18.34	80.00	1053090	0	255	255	6696	6696	4129	4129	27543	27543	36.6	1.37	88.24	11	1307	70	16	17	1	0	0
23_Scapto.015	Bacteria	5449	104	58	0.00	0.00	0.00	225629	0	72	72	5080	5080	3133	3133	25783	25783	36.1	12.63	92.55	11	151	104	0	0	0	0	0
23_Scapto.016	Bacteria	5449	104	58	17.87	0.00	0.00	1091920	0	497	497	2331	2331	2197	2197	38184	38184	40.4	4.12	89.01	11	1210	89	15	0	0	0	0
23_Scapto.017	Bacteria	5449	104	58	56.03	30.17	100.00	1053711	0	318	318	4634	4634	3313	3313	19493	19493	38.2	1.33	92.88	11	1180	66	18	20	0	0	0
23_Scapto.018	Bacteria	5449	104	58	5.17	1.72	0.00	178946	0	67	67	3154	3154	2670	2670	13901	13901	41.5	1.44	88.81	11	223	100	2	2	0	0	0
23_Scapto.019	Bacteria	5449	104	58	8.10	1.72	100.00	1674942	0	432	432	6070	6070	3877	3877	73363	73363	35.3	1.98	86.12	11	2083	98	5	1	0	0	0
23_Scapto.020	Bacteria	5449	104	58	17.24	10.34	22.22	395959	0	75	75	10305	10305	5279	5279	69602	69602	41.6	1.28	88.17	11	445	93	6	3	2	0	0
23_Scapto.021	Bacteria	5449	104	58	28.28	21.79	57.58	596281	0	158	158	5616	5616	3773	3773	59602	59602	41.4	1.22	90.65	11	673	50	23	18	10	3	0
23_Scapto.022	Bacteria	5449	104	58	51.57	23.28	72.22	870795	0	217	217	6793	6793	4012	4012	50738	50738	38.4	1.31	87.63	11	1094	42	30	15	15	2	0
23_Scapto.023	Bacteria	5449	104	58	3.61	0.00	0.00	1718119	0	798	798	2203	2203	2153	2153	30474	30474	36.6	1.79	92.27	11	1596	101	3	0	0	0	0
23_Scapto.024	Bacteria	5449	104	58	31.10	14.66	0.00	2413404	0	1065	1065	2487	2487	2266	2266	48197	48197	34.6	1.50	82.54	11	3348	76	19	9	0	0	0
23_Scapto.025	Bacteria	5449	104	58	19.04	1.72	0.00	7333230	0	3575	3575	2109	2109	2051	2051	71713	71713	30.1	7.26	79.13	11	9632	72	31	1	0	0	0
23_Scapto.026	Bacteria	5449	104	58	38.97	23.28	75.00	1818802	0	705	705	2965	2965	2579	2579	102478	102478	45.1	2.05	92.70	11	1976	63	20	13	3	4	1
23_Scapto.027	Bacteria	5449	104	58	43.79	16.21	86.96	1079238	0	514	514	2239	2239	2099	2099	14189	14189	36.2	1.36	86.34	11	1641	71	25	4	3	0	1
23_Scapto.028	Bacteria	5449	104	58	60.78	48.43	50.00	1103671	0	483	483	2555	2555	2285	2285	26809	26809	38.7	1.13	89.86	11	1482	55	26	17	3	3	0
23_Scapto.029	Bacteria	5449	104	58	63.61	40.67	67.74	1867569	0	801	801	2726	2726	2331	2331	15076	15076	41.5	1.25	88.65	11	2400	54	31	13	6	0	0
23_Scapto.030	Bacteria	5449	104	58	46.55	2.59	0.00	1419325	0	772	772	1911	1911	1838	1838	9016	9016	36.5	1.80	85.17	11	1981	68	34	2	0	0	0
23_Scapto.031	Bacteria	5449	104	58	56.90	13.06	20.59	1287342	0	817	817	1525	1525	1575	1575	9293	9293	47.1	2.51	86.28	11	1881	28	44	31	1	0	0
23_Scapto.032	Bacteria	5449	104	58	75.71	37.02	23.26	1920080	0	1071	1071	1796	1796	1792	1792	8390	8390	44.6	2.66	86.43	11	2543	19	50	31	4	0	0
39_Melli.001	Bacteria	5449	104	58	41.69	29.31	80.00	560982	0	139	139	5085	5085	4035	4035	17473	17473	42.8	3.00	89.28	11	653	52	41	3	5	2	1
39_Melli.002	Bacteria	5449	104	58	49.11	53.27	82.35	603071	0	127	127	7414	7414	4748	4748	20320	20320	37.8	2.48	90.47	11	774	46	24	15	10	4	5
39_Melli.003	Bacteria	5449	104	58	48.62	21.87	77.78	617060	0	146	146	6011	6011	4226	4226	19528	19528	43.0	2.82	90.39	11	694	59	31	12	2	0	0
39_Melli.004	Bacteria	5449	104	58	78.92	57.64	66.67	1616081	0	442	442	4840	4840	3656	3656	30222	30222	42.0	3.43	89.38	11	1915	22	51	21	8	2	0
39_Melli.005	Bacteria	5449	104	58	0.00	0.00	0.00	481842	0	45	45	16482	16482	10707	10707	36678	36678	50.9	5.59	76.92	11	435	104	0	0	0	0	0
39_Melli.006	Bacteria	5449	104	58	43.23	25.86	66.67	1258479	0	443	443	3309	3309	2840	2840	14411	14411	45.2	2.87	89.98	11	1523	70	19	12	3	0	0
39_Melli.007	Bacteria	5449	104	58	62.46	32.16	60.53	1095062	0	328	328	4440	4440	3338	3338	28200	28200	38.5	3.68	87.16	11	1401	42	37	20	4	1	0
39_Melli.008	Bacteria	5449	104	58	76.65	63.79	76.09	2182538	0	752	752	3490	3490	2902	2902	37652	37652	44.3	3.33	89.28	11	2666	27	36	26	8	7	0
39_Melli.009	Bacteria	5449	104	58	31.60	12.54	81.25	1285685	0	366	366	4704	4704	3512	3512	35701	35701	34.2	4.56	82.26	11	1477	74	21	7	1	1	0
39_Melli.010	Bacteria	5449	104	58	47.99	32.99	97.30	2570195	0	1073	1073	2634	2634	2395	2395	20441	20441	45.8	4.15	89.38	11	2925	64	18	16	5	1	0
39_Melli.011	Bacteria	5449	104	58	37.92	7.76	85.71	1639984	0	584	584	3591	3591	2808	2808	27566	27566	39.1	4.44	86.85	11	1737	74	25	4	1	0	0
39_Melli.012	Bacteria	5449	104	58	49.84	31.03	91.67	2187538	0	869	869	2840	2840	2517	2517	26562	26562	44.2	3.21	89.41	11	2485	63	24	9	3	5	0
39_Melli.013	Bacteria	5449	104	58	69.73	51.11	78.57	1966498	0	537	537	5267	5267	3662	3662	29856	29856	38.6	2.05	87.62	11	2222	37	35	26	2	4	0
39_Melli.014	Bacteria	5449	104	58	31.97	20.85	82.61	1627054	0	681	681	2679	2679	2389	2389	34690	34690	46.2	3.08	90.80	11	1916	77	17	7	2	0	1
39_Melli.015	Bacteria	5449	104	58	11.69	0.00	0.00	3052261	0	891	891	4447	4447	3425	3425	47747	47747	30.7	5.37	78.01	11	3398	82	22	0	0	0	0
39_Melli.016	Bacteria	5449	104	58	23.07	18.57	69.57	1101229	0	390	390	3457	3457	2823	2823	36942	36942	35.8	1.37	83.02	11	1358	75	20	5	2	2	0
39_Melli.017	Bacteria	5449	104	58	56.48	16.95	86.67	1233224	0	366	366	4722	4722	3369	3369	24053	24053	39.0	1.42	87.67	11	1577	54	31	15	3	1	0
39_Melli.018	Bacteria	5449	104	58	37.15	27.59	68.42	1899231	0	795	795	2752	2752	2388	2388	33716	33716	44.6	3.32	89.74	11	2415	75	16	10	3	0	0
39_Melli.019	Bacteria	5449	104	58	2.30	1.18	33.33	750498	0	98	98	12801	12801	7658	7658	41129	41129	43.6	2.86	27.13	11	578	95	6	3	0	0	0
39_Melli.020	Bacteria	5449	104	58	99.69	5.06	100.00	2946493	0	125	125	127694	127694	23571	23571	454573	454573	49.3	5.20	82.16	11	2550	2	89	13	0	0	0
39_Melli.021	Bacteria	5449	104	58	0.00	0.00	0.00	2504640	0	1309	1309	1942	1942	1913	1913	17943	17943	41.5	3.06	97.60	11	1561	104	0	0	0	0	0
39_Melli.022	Bacteria	5449	104	58	89.66	0.00	0.00	1302074	0	120	120	121090	121090	10850	10850	204524	204524	27.5	1.93	85.26	11	1335	20	84	0	0	0	0
39_Melli.023	Bacteria	5449	104	58	9.20	0.63	100.00	1436783	0	646	646	2479	2479	2224	2224	29610	29610	48.5	2.17	87.64	11	2040	87	13	4	0	0	0
39_Melli.024	Bacteria	5449	104	58	69.32	53.55	70.31	4150905	0	1685	1685	2773	2773	2463	2463	74179	74179	39.3	1.50	86.05	11	5803	36	36	22	6	4	0
39_Melli.025	Bacteria	5449	104	58	93.10	18.65	47.62	2021718	0	376	376	25210	25210	5376	5376	139994	139994	40.9	2.01	90.45	11	2138	7	78	18	1	0	0
39_Melli.026	Bacteria	5449	104	58	13.10	6.90	50.00	9035251	0	4639	4639	1993	1993	1947	1947	29576	29576	33.9	2.33	85.70	11	9439	93	10	0	0	0	1
39_Melli.027	Bacteria	5449	104	58	58.87	51.02	66.07	3814064	0	1747	1747	2358	2358	2183	2183	30380	30380	43.5	1.79	88.95	11	4956	56	28	13	4	1	2
39_Melli.028	Bacteria	5449	104	58	3.45	0.00	0.00	5101946	0	2283	2283	2504	2504	2234	2234	19606	19606	25.5	2.00	77.42	11	6346	102	2	0	0	0	0
39_Melli.029	Bacteria	5449	104	58	79.15	9.34	13.64	4335232	0	2005	2005	2292	2292	2162	2162	51972	51972	29.1	1.86	70.26	11	6057	24	69	7	3	1	0
39_Melli.030	Bacteria	5449	104	58	3.53	2.04	40.00	445630	0	121	121	5355	5355	3682	3682	24699	24699	43.6	1.43	38.24	11	598	96	5	2	1	0	0
39_Melli.031	Bacteria	5449	104	58	3.40	0.16	100.00	362727	0	154	154	2838	2838	2355	2355	10666	10666	48.0	2.25	43.87	11	522	98	5	1	0	0	0
39_Melli.032	Bacteria	5449	104	58	58.11	23.01	76.47	3108656	0	675	675	7691	7691	4605	4605	41713	41713	46.3	1.26	86.48	11	3495	47	40	17	0	0	0
39_Melli.033	Bacteria	5449	104	58	50.80	19.83	100.00	2721467	0	635	635	6190	6190	4285	4285	45925	45925	49.3	1.37	90.67	11	2909	63	28	13	0	0	0
39_Melli.034	Bacteria	5449	104	58	0.00	0.00	0.00	916739	0	582	582	1500	1500	1575	1575	7678	7678	42.9	2.73	77.96	11	1155	104	0	0	0	0	0
39_Melli.035	Bacteria	5449	104	58	0.00	0.00	0.00	428102	0	147	147	4021	4021	2912	2912	12541	12541	44.3	1.46	14.52	11	319	104	0	0	0	0	0
39_Melli.036	Bacteria	5449	104	58	88.64	44.70	15.20	6370570	0	3579	3579	1740	1740	1779	1779	34519	34519	38.4	7.67	76.43	11	7787	8	50	26	11	0	9
39_Melli.037	Bacteria	5449	104	58	39.95	0.47	0.00	1465627	0	740	740	2006	2006	1980	1980	23720	23720	55.2	2.52	88.13	11	1960	47	54	3	0	0	0
40_Melli.001	Bacteria	5449	104	58	53.79	21.37	42.42	1239364	0	125	125	28788	28788	9914	9914	125104	125104	41.1	3.02	90.24	11	1336	35	42	24	3	0	0
40_Melli.002	Bacteria	5449	104	58	87.49	52.15	34.48	2165055	0	263	263	17699	17699	8232	8232	104650	104650	43.2	5.73	85.49	11	1987	20	48	25	11	0	0
40_Melli.003	Bacteria	5449	104	58	67.01	30.83	39.29	1515022	0	372	372	5725	5725	4072	4072	130373	130373	40.2	5.90	87.00	11	1780	43	35	25	1	0	0
40_Melli.004	Bacteria	5449	104	58	22.77	5.64	100.00	656569	0	269	269	2664	2664	2440	2440	14979	14979	43.9	4.38	88.25	11	770	65	27	6	6	0	0
40_Melli.005	Bacteria	5449	104	58	56.66	22.13	88.89	819065	0	260	260	4091	4091	3150	3150	23960	23960	43.7	4.15	88.30	11	982	33	48	21	2	0	0
40_Melli.006	Bacteria	5449	104	58	12.87	5.34	52.94	1147399	0	302	302	5999	5999	3799	3799	29632	29632	35.2	6.24	78.24	11	1278	69	20	14	1	0	0
40_Melli.007	Bacteria	5449	104	58	32.92	15.52	50.00	1158258	0	450	450	3152	3152	2573	2573	17690	17690	46.3	4.06	89.19	11	1366	83	11	10	0	0	0
40_Melli.008	Bacteria	5449	104	58	63.75	41.54	79.07	1260914	0	367	367	4700	4700	3435	3435	20498	20498	41.8	3.13	88.43	11	1526	45	38	13	6	2	0
40_Melli.009	Bacteria	5449	104	58	34.56	34.95	71.43	2562713	0	561	561	6832	6832	4568	4568	179207	179207	35.0	4.49	82.51	11	2906	67	20	11	4	2	0
40_Melli.010	Bacteria	5449	104	58	5.02	3.21	100.00	1390060	0	134	134	18900	18900	10373	10373	49718	49718	44.6	3.10	28.75	11	1282	91	8	4	1	0	0
40_Melli.011	Bacteria	5449	104	58	67.87	42.24	85.71	966783	0	272	272	4860	4860	3554	3554	18245	18245	42.1	2.00	89.98	11	1167	51	27	23	2	1	0
40_Melli.012	Bacteria	5449	104	58	41.30	26.02	82.61	1751618	0	651	651	3141	3141	2690	2690	58290	58290	47.1	3.38	88.89	11	2165	71	20	8	5	0	0
40_Melli.013	Bacteria	5449	104	58	24.45	1.72	0.00	1053779	0	272	272	6568	6568	3874	3874	70740	70740	41.7	1.72	87.22	11	1349	87	16	1	0	0	0
40_Melli.014	Bacteria	5449	104	58	88.56	40.05	32.50	2729092	0	602	602	8975	8975	4533	4533	81550	81550	40.9	3.94	86.67	11	2951	15	59	25	5	0	0
40_Melli.015	Bacteria	5449	104	58	50.16	21.55	86.67	1219455	0	349	349	5455	5455	3494	3494	39193	39193	44.1	1.76	89.37	11	1505	70	23	9	2	0	0
40_Melli.016	Bacteria	5449	104	58	30.02	26.60	35.80	5201740	0	1272	1272	6540	6540	4089	4089	573108	573108	34.7	5.10	80.41	11	5867	59	29	8	3	2	3
40_Melli.017	Bacteria	5449	104	58	16.93	2.04	66.67	1482115	0	478	478	3786	3786	3100	3100	68530	68530	46.6	2.97	87.30	11	1855	85	16	3	0	0	0
40_Melli.018	Bacteria	5449	104	58	33.89	11.21	100.00	1210236	0	420	420	3768	3768	2881	2881	36198	36198	43.0	2.00	89.79	11	1420	76	21	6	1	0	0
40_Melli.019	Bacteria	5449	104	58	96.55	7.21	16.67	1612912	0	263	263	11101	11101	6132	6132	70627	70627	37.4	1.79	89.94	11	1743	2	96	6	0	0	0
40_Melli.020	Bacteria	5449	104	58	10.42	1.72	0.00	5497239	0	2191	2191	2848	2848	2509	2509	143092	143092	38.7	3.55	90.30	11	4970	92	11	1	0	0	0
40_Melli.021	Bacteria	5449	104	58	66.54	55.04	80.39	1598421	0	635	635	2900	2900	2517	2517	26085	26085	39.3	1.51	88.50	11	2249	50	27	18	7	2	0
40_Melli.022	Bacteria	5449	104	58	30.94	25.63	66.67	4438585	0	2236	2236	2028	2028	1985	1985	79535	79535	45.2	1.95	89.45	11	5910	66	23	11	2	0	2
40_Melli.023	Bacteria	5449	104	58	92.24	33.00	4.35	3276079	0	1483	1483	2436	2436	2209	2209	21339	21339	45.6	2.63	72.57	11	3858	5	52	39	6	2	0
40_Melli.024	Bacteria	5449	104	58	21.29	3.42	17.39	2001116	0	950	950	2106	2106	2106	2106	95630	95630	51.5	2.31	85.32	11	2644	60	33	5	6	0	0
40_Melli.025	Bacteria	5449	104	58	32.99	25.00	78.26	3627619	0	1597	1597	2404	2404	2271	2271	102070	102070	36.9	1.77	81.97	11	5259	76	15	8	5	0	0
40_Melli.026	Bacteria	5449	104	58	6.90	10.34	43.75	7805262	0	3560	3560	2438	2438	2192	2192	51993	51993	27.3	1.78	72.34	11	10474	100	2	1	0	0	1
40_Melli.027	Bacteria	5449	104	58	46.00	28.45	51.61	2075151	0	1042	1042	1930	1930	1991	1991	50768	50768	41.0	1.39	88.20	11	2843	73	20	6	3	1	1
40_Melli.028	Bacteria	5449	104	58	18.26	12.07	27.27	6498065	0	2872	2872	2485	2485	2262	2262	44454	44454	31.6	1.67	79.05	11	9056	91	9	2	1	1	0
40_Melli.029	Bacteria	5449	104	58	7.05	6.90	42.86	3476380	0	1741	1741	2052	2052	1996	1996	21978	21978	30.7	1.74	86.26	11	3896	99	3	1	0	1	0
40_Melli.030	Bacteria	5449	104	58	47.32	9.70	8.33	14647754	0	10846	10846	1272	1272	1350	1350	36891	36891	36.4	2.65	50.82	11	22550	54	40	9	1	0	0
40_Melli.031	Bacteria	5449	104	58	21.90	0.00	0.00	17081006	0	12260	12260	1345	1345	1393	1393	12102	12102	26.0	2.27	17.06	11	13093	86	18	0	0	0	0
40_Melli.032	Bacteria	5449	104	58	12.66	0.00	0.00	18578607	0	13676	13676	1293	1293	1358	1358	36056	36056	31.1	1.94	23.81	11	19555	87	17	0	0	0	0
41_Melli.001	Bacteria	5449	104	58	10.34	3.45	0.00	554765	0	60	60	25691	25691	9246	9246	76731	76731	40.6	4.83	87.17	11	604	97	4	3	0	0	0
41_Melli.002	Bacteria	5449	104	58	88.09	54.21	4.88	1840942	0	140	140	42477	42477	13149	13149	124638	124638	40.6	4.62	90.11	11	1800	17	48	38	1	0	0
41_Melli.003	Bacteria	5449	104	58	0.00	0.00	0.00	542207	0	72	72	14588	14588	7530	7530	32369	32369	49.3	8.30	81.85	4	601	104	0	0	0	0	0
41_Melli.004	Bacteria	5449	104	58	74.40	33.84	90.62	1181465	0	278	278	5796	5796	4249	4249	28863	28863	42.0	3.36	88.78	11	1390	30	44	29	1	0	0
41_Melli.005	Bacteria	5449	104	58	31.03	0.47	0.00	605009	0	91	91	17329	17329	6648	6648	165946	165946	33.8	6.21	81.07	11	669	46	55	3	0	0	0
41_Melli.006	Bacteria	5449	104	58	9.03	1.72	0.00	139701	0	13	13	22056	22056	10746	10746	24877	24877	32.7	5.64	55.28	11	124	79	24	1	0	0	0
41_Melli.007	Bacteria	5449	104	58	0.00	0.00	0.00	334757	0	102	102	4542	4542	3281	3281	11642	11642	33.1	5.96	74.48	11	434	104	0	0	0	0	0
41_Melli.008	Bacteria	5449	104	58	38.57	24.33	68.09	911067	0	203	203	6354	6354	4488	4488	78411	78411	37.6	3.94	87.29	11	1033	60	15	20	9	0	0
