Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
SRR27931744.010	Bacteria	5449	104	58	37.37	13.28	0.00	48383748	0	12157	12157	5333	5333	3979	3979	72818	72818	20.3	2.56	23.06	11	51110	55	31	16	2	0	0
SRR27931744.011	Bacteria	5449	104	58	77.66	30.50	0.00	4874487	0	1959	1959	2925	2925	2488	2488	44554	44554	35.9	2.42	82.17	11	6370	31	55	11	7	0	0
SRR27931744.012	Bacteria	5449	104	58	53.89	28.75	1.64	7489732	0	762	762	24272	24272	9829	9829	93456	93456	38.3	2.00	78.65	11	5210	37	32	25	8	2	0
SRR27931744.013	Bacteria	5449	104	58	39.13	6.16	4.88	3475031	0	777	777	10942	10942	4472	4472	76200	76200	41.0	2.48	75.66	11	3087	44	39	14	5	2	0
SRR27931744.014	Bacteria	5449	104	58	17.59	0.78	0.00	43438947	0	19286	19286	2481	2481	2252	2252	25140	25140	28.0	2.44	28.85	11	48929	81	20	1	2	0	0
SRR27931744.015	Bacteria	5449	104	58	42.57	4.62	40.00	29346832	0	19310	19310	1499	1499	1519	1519	6446	6446	36.9	5.28	34.59	11	39544	61	38	5	0	0	0
SRR27931745.001	Bacteria	5449	104	58	38.51	0.47	100.00	1732814	0	432	432	5523	5523	4011	4011	25221	25221	38.5	12.43	65.58	11	1603	42	59	3	0	0	0
SRR27931745.002	Bacteria	5449	104	58	91.69	12.07	22.22	3949258	0	695	695	11720	11720	5682	5682	124238	124238	35.3	7.84	80.61	11	4083	13	82	9	0	0	0
SRR27931745.003	Bacteria	5449	104	58	55.02	25.00	78.95	1514180	0	686	686	2407	2407	2207	2207	12082	12082	37.7	2.85	91.94	11	1733	58	33	10	3	0	0
SRR27931745.004	Bacteria	5449	104	58	47.73	29.31	58.33	2338926	0	863	863	3092	3092	2710	2710	63499	63499	35.7	3.00	88.38	11	2958	72	18	12	0	2	0
SRR27931745.005	Bacteria	5449	104	58	100.00	30.30	40.43	4308073	0	878	878	26444	26444	4906	4906	195231	195231	51.2	8.15	86.48	11	4568	0	67	32	5	0	0
SRR27931745.006	Bacteria	5449	104	58	79.26	61.36	0.00	4199798	0	1308	1308	4722	4722	3210	3210	42368	42368	36.4	1.70	88.69	11	4968	47	25	24	7	1	0
SRR27931745.007	Bacteria	5449	104	58	29.89	2.70	0.00	40085715	0	11389	11389	4528	4528	3519	3519	43656	43656	19.5	2.76	20.95	11	38970	64	35	4	1	0	0
SRR27931745.008	Bacteria	5449	104	58	38.96	7.92	0.00	3557970	0	1549	1549	2504	2504	2296	2296	24911	24911	33.0	2.09	76.47	11	4638	74	25	4	1	0	0
SRR27931745.009	Bacteria	5449	104	58	21.97	2.98	0.00	41291931	0	18354	18354	2480	2480	2249	2249	31636	31636	26.5	2.42	28.19	11	46924	72	25	5	2	0	0
SRR27931745.010	Bacteria	5449	104	58	68.97	53.58	1.23	10674253	0	3476	3476	4218	4218	3070	3070	32470	32470	38.9	2.42	79.24	11	9660	21	25	23	17	12	6
SRR27931745.011	Bacteria	5449	104	58	17.82	0.16	0.00	28409085	0	18602	18602	1508	1508	1527	1527	8383	8383	35.3	4.61	37.24	11	44970	85	18	1	0	0	0
SRR27931746.001	Bacteria	5449	104	58	0.00	0.00	0.00	163441	0	50	50	3562	3562	3268	3268	13736	13736	35.1	13.16	43.29	11	169	104	0	0	0	0	0
SRR27931746.002	Bacteria	5449	104	58	98.28	11.76	64.29	1678020	0	60	60	88740	88740	27967	27967	185365	185365	49.2	9.60	84.63	11	1481	1	75	28	0	0	0
SRR27931746.003	Bacteria	5449	104	58	50.76	3.98	92.86	829200	0	275	275	3619	3619	3015	3015	28460	28460	39.4	4.32	79.10	11	959	41	49	14	0	0	0
SRR27931746.004	Bacteria	5449	104	58	1.72	0.00	0.00	568895	0	201	201	3484	3484	2830	2830	50410	50410	27.9	9.48	36.17	11	409	102	2	0	0	0	0
SRR27931746.005	Bacteria	5449	104	58	100.00	13.79	11.11	4421402	0	511	511	80835	80835	8652	8652	224660	224660	37.4	8.88	79.57	11	4277	0	97	6	1	0	0
SRR27931746.006	Bacteria	5449	104	58	92.20	91.38	73.98	4165875	0	1533	1533	3353	3353	2717	2717	58998	58998	37.7	4.27	88.95	11	4366	14	43	28	9	8	2
SRR27931746.007	Bacteria	5449	104	58	90.31	66.09	29.31	4132402	0	1325	1325	3864	3864	3118	3118	91600	91600	34.7	3.98	88.91	11	4829	38	36	19	9	2	0
SRR27931746.008	Bacteria	5449	104	58	96.47	58.50	0.75	4698894	0	1707	1707	3781	3781	2752	2752	131009	131009	43.3	3.60	71.64	4	5468	8	44	29	14	7	2
SRR27931746.009	Bacteria	5449	104	58	21.72	3.76	0.00	34530614	0	11741	11741	3558	3558	2941	2941	28255	28255	27.3	2.06	32.09	11	40112	73	20	8	3	0	0
SRR27931746.010	Bacteria	5449	104	58	24.85	7.24	0.00	28207307	0	12281	12281	2545	2545	2296	2296	17866	17866	20.5	2.56	22.49	11	29924	73	26	5	0	0	0
SRR27931746.011	Bacteria	5449	104	58	3.21	0.00	0.00	45715033	0	12674	12674	4582	4582	3606	3606	41063	41063	38.7	1.90	37.41	11	61499	98	6	0	0	0	0
SRR27931746.012	Bacteria	5449	104	58	9.56	1.72	0.00	42953340	0	11817	11817	4755	4755	3634	3634	33283	33283	33.1	1.89	33.81	11	55758	92	11	1	0	0	0
SRR27931746.013	Bacteria	5449	104	58	21.30	3.45	50.00	2380522	0	1335	1335	1740	1740	1783	1783	16050	16050	34.2	2.20	77.30	11	3251	82	20	2	0	0	0
SRR27931746.014	Bacteria	5449	104	58	1.72	0.00	0.00	31120395	0	9907	9907	3890	3890	3141	3141	27103	27103	45.4	3.04	46.82	11	46365	103	1	0	0	0	0
SRR27931746.015	Bacteria	5449	104	58	53.97	21.21	52.63	1332183	0	830	830	1590	1590	1605	1605	7522	7522	49.6	2.97	85.28	11	1790	47	42	13	2	0	0
SRR27931747.001	Bacteria	5449	104	58	6.11	0.00	0.00	583605	0	114	114	7675	7675	5119	5119	31210	31210	49.1	6.82	81.92	4	696	81	23	0	0	0	0
SRR27931747.002	Bacteria	5449	104	58	46.55	1.96	20.00	1585060	0	408	408	5118	5118	3884	3884	110120	110120	36.8	7.52	79.91	11	1704	57	41	4	2	0	0
SRR27931747.003	Bacteria	5449	104	58	71.50	54.39	69.81	3926170	0	1396	1396	3244	3244	2812	2812	65309	65309	37.1	3.48	89.33	11	4719	28	49	17	8	2	0
SRR27931747.004	Bacteria	5449	104	58	9.33	1.72	0.00	2017759	0	544	544	5250	5250	3709	3709	36036	36036	30.9	3.74	75.03	11	2423	88	15	1	0	0	0
SRR27931747.005	Bacteria	5449	104	58	91.38	5.96	12.50	2975536	0	298	298	22253	22253	9985	9985	101681	101681	36.6	3.84	85.36	11	2947	29	67	8	0	0	0
SRR27931747.006	Bacteria	5449	104	58	92.53	11.46	13.33	2884750	0	302	302	20678	20678	9552	9552	64333	64333	36.3	3.35	87.28	11	2959	16	73	15	0	0	0
SRR27931747.007	Bacteria	5449	104	58	79.69	67.87	42.68	4890471	0	1557	1557	4309	4309	3140	3140	87972	87972	37.7	3.37	90.08	11	5314	22	42	30	4	5	1
SRR27931747.008	Bacteria	5449	104	58	99.14	6.03	26.67	3929411	0	295	295	35778	35778	13320	13320	125240	125240	51.6	3.83	82.96	11	3771	1	88	15	0	0	0
SRR27931747.009	Bacteria	5449	104	58	94.83	47.76	20.59	4638603	0	1145	1145	7023	7023	4051	4051	87468	87468	35.5	2.77	86.00	11	5333	24	52	25	3	0	0
SRR27931747.010	Bacteria	5449	104	58	79.36	33.89	7.69	4112989	0	1814	1814	2518	2518	2267	2267	19416	19416	37.5	2.54	86.44	11	5142	29	47	19	7	2	0
SRR27931747.011	Bacteria	5449	104	58	59.45	15.63	6.67	3982275	0	1966	1966	2127	2127	2025	2025	19595	19595	29.5	2.61	76.34	11	5227	39	44	18	2	1	0
SRR27931747.012	Bacteria	5449	104	58	81.19	55.67	75.61	2810798	0	1014	1014	3396	3396	2771	2771	22702	22702	61.3	2.07	91.50	11	3398	38	29	35	2	0	0
SRR27931747.013	Bacteria	5449	104	58	33.99	5.77	95.65	1508082	0	733	733	2123	2123	2057	2057	35358	35358	54.9	6.50	87.43	11	1951	60	34	5	4	1	0
SRR27931747.014	Bacteria	5449	104	58	78.34	36.10	68.42	2781173	0	1497	1497	1939	1939	1857	1857	8967	8967	50.5	3.42	89.09	11	3784	30	44	26	4	0	0
SRR27931747.015	Bacteria	5449	104	58	2.59	0.00	0.00	327300	0	262	262	1183	1183	1249	1249	3565	3565	33.6	9.43	71.83	4	498	102	2	0	0	0	0
SRR27931748.001	Bacteria	5449	104	58	88.79	39.97	68.57	4105401	0	2167	2167	1929	1929	1894	1894	45505	45505	35.4	2.84	87.74	11	5845	7	77	16	3	0	1
SRR27931748.002	Bacteria	5449	104	58	9.15	0.16	0.00	1319734	0	599	599	2448	2448	2203	2203	35283	35283	45.1	9.95	80.58	11	1590	88	15	1	0	0	0
SRR27931749.001	Bacteria	5449	104	58	55.25	10.34	83.33	1403149	0	417	417	4335	4335	3364	3364	22199	22199	41.2	5.92	81.52	11	1522	40	58	6	0	0	0
SRR27931749.002	Bacteria	5449	104	58	48.20	24.14	84.21	2195881	0	882	882	2871	2871	2489	2489	44437	44437	36.7	4.09	88.00	11	2776	64	29	7	4	0	0
SRR27931749.003	Bacteria	5449	104	58	52.35	38.66	88.24	3308721	0	1343	1343	2752	2752	2463	2463	70128	70128	36.5	3.45	88.04	11	4102	65	22	10	6	1	0
SRR27931749.004	Bacteria	5449	104	58	76.96	32.92	63.33	3502614	0	1028	1028	5316	5316	3407	3407	114602	114602	35.1	3.35	88.41	11	4097	47	40	12	4	1	0
SRR27931749.005	Bacteria	5449	104	58	99.14	0.63	0.00	3343071	0	341	341	35405	35405	9803	9803	121170	121170	51.6	7.31	86.86	11	3219	1	99	4	0	0	0
SRR27931749.006	Bacteria	5449	104	58	28.62	0.69	0.00	3752507	0	1540	1540	2771	2771	2436	2436	43414	43414	30.3	2.71	78.95	11	5010	74	28	2	0	0	0
SRR27931749.007	Bacteria	5449	104	58	95.14	53.58	72.09	4358680	0	805	805	9559	9559	5414	5414	70195	70195	36.4	2.42	87.67	11	4815	11	54	37	2	0	0
SRR27931749.008	Bacteria	5449	104	58	97.41	40.53	20.24	4048133	0	1438	1438	4069	4069	2815	2815	57495	57495	47.7	7.71	82.60	11	4733	2	57	32	10	2	1
SRR27931749.009	Bacteria	5449	104	58	59.38	17.95	4.17	2676104	0	1228	1228	2352	2352	2179	2179	21826	21826	36.9	2.30	89.50	11	3576	50	35	18	0	1	0
SRR27931750.001	Bacteria	5449	104	58	36.99	0.86	100.00	576011	0	209	209	3476	3476	2756	2756	14363	14363	37.3	3.82	86.48	11	747	65	38	1	0	0	0
SRR27931750.002	Bacteria	5449	104	58	67.66	56.19	86.79	3662809	0	1439	1439	2914	2914	2545	2545	30284	30284	38.6	4.59	86.40	11	4278	35	45	14	7	3	0
SRR27931750.003	Bacteria	5449	104	58	81.55	94.78	61.32	6113013	0	2050	2050	3849	3849	2981	2981	227825	227825	35.7	3.75	88.04	11	7208	36	34	17	10	4	3
SRR27931750.004	Bacteria	5449	104	58	99.14	2.19	0.00	3268245	0	308	308	45357	45357	10611	10611	199367	199367	51.2	8.12	87.54	11	3129	1	99	4	0	0	0
SRR27931750.005	Bacteria	5449	104	58	66.24	23.93	24.00	3376644	0	587	587	17587	17587	5752	5752	100839	100839	36.2	2.65	87.68	11	3558	25	60	16	3	0	0
SRR27931750.006	Bacteria	5449	104	58	22.77	5.33	0.00	4056093	0	1620	1620	2946	2946	2503	2503	57899	57899	30.2	2.76	78.75	11	5247	77	23	4	0	0	0
SRR27931750.007	Bacteria	5449	104	58	81.30	44.54	54.84	3375311	0	985	985	4973	4973	3426	3426	63232	63232	36.9	2.01	87.50	11	4069	42	35	25	2	0	0
SRR27931750.008	Bacteria	5449	104	58	53.61	26.10	21.43	2410021	0	1021	1021	2515	2515	2360	2360	68751	68751	36.7	2.46	89.89	11	3027	56	30	13	5	0	0
SRR27931750.009	Bacteria	5449	104	58	98.28	18.48	16.07	4103118	0	1135	1135	9650	9650	3615	3615	146121	146121	46.8	9.45	79.74	11	4451	1	74	17	11	1	0
SRR27931751.001	Bacteria	5449	104	58	89.66	53.45	69.23	3124166	0	1440	1440	2288	2288	2169	2169	19208	19208	37.0	3.06	89.69	11	3887	6	77	13	6	1	1
SRR27931751.002	Bacteria	5449	104	58	70.97	32.13	8.57	5722078	0	2972	2972	1873	1873	1925	1925	42927	42927	38.0	7.65	84.39	11	7891	26	54	20	3	1	0
SRR27931752.001	Bacteria	5449	104	58	17.24	0.47	33.33	1124469	0	237	237	7089	7089	4744	4744	45914	45914	46.1	8.53	83.24	4	1232	59	42	3	0	0	0
SRR27931752.002	Bacteria	5449	104	58	80.17	32.76	83.33	1907225	0	795	795	2685	2685	2399	2399	15945	15945	36.5	4.15	84.42	11	2209	45	41	15	3	0	0
SRR27931752.003	Bacteria	5449	104	58	91.69	4.31	0.00	3809029	0	786	786	9246	9246	4846	4846	59122	59122	35.5	4.37	84.20	11	4271	16	85	3	0	0	0
SRR27931752.004	Bacteria	5449	104	58	85.75	98.85	51.67	4499752	0	1647	1647	3364	3364	2732	2732	62543	62543	36.5	3.63	88.99	11	5167	25	32	31	11	3	2
SRR27931752.005	Bacteria	5449	104	58	51.65	37.45	59.26	4159050	0	1736	1736	2613	2613	2395	2395	43323	43323	36.5	3.10	89.06	11	4813	39	42	14	6	2	1
SRR27931752.006	Bacteria	5449	104	58	89.66	11.21	37.50	2712572	0	585	585	7700	7700	4636	4636	46954	46954	38.6	2.73	86.05	11	2995	19	77	8	0	0	0
SRR27931752.007	Bacteria	5449	104	58	100.00	47.82	0.00	6876728	0	2233	2233	4339	4339	3079	3079	115616	115616	30.5	2.30	76.96	11	8508	0	56	37	10	1	0
SRR27931752.008	Bacteria	5449	104	58	92.48	6.69	75.00	2178748	0	723	723	4306	4306	3013	3013	21593	21593	59.6	2.60	90.26	11	2671	9	87	8	0	0	0
SRR27931752.009	Bacteria	5449	104	58	78.70	40.86	9.68	3595830	0	1538	1538	2682	2682	2337	2337	15506	15506	37.0	2.04	88.50	11	4806	40	41	19	4	0	0
SRR27931752.010	Bacteria	5449	104	58	1.80	0.63	0.00	5194595	0	3550	3550	1346	1346	1463	1463	63626	63626	18.9	2.55	18.81	11	3787	97	3	4	0	0	0
SRR27931752.011	Bacteria	5449	104	58	57.01	7.05	16.67	4483460	0	2924	2924	1385	1385	1533	1533	16764	16764	26.8	2.74	40.07	11	5366	58	42	3	1	0	0
SRR27931752.012	Bacteria	5449	104	58	63.21	13.87	35.29	2306198	0	1414	1414	1551	1551	1630	1630	26085	26085	50.4	2.56	82.39	11	3119	42	51	8	3	0	0
SRR27931752.013	Bacteria	5449	104	58	58.39	29.06	8.38	8274127	0	4943	4943	1686	1686	1673	1673	12731	12731	38.7	3.18	73.96	11	9585	32	37	9	16	4	6
SRR27931753.001	Bacteria	5449	104	58	0.16	0.00	0.00	1070338	0	255	255	5795	5795	4197	4197	45626	45626	45.7	8.69	81.97	4	1322	103	1	0	0	0	0
SRR27931753.002	Bacteria	5449	104	58	93.10	18.65	28.57	2213408	0	1263	1263	1768	1768	1752	1752	9747	9747	36.1	4.71	83.81	11	3042	4	81	18	1	0	0
SRR27931754.001	Bacteria	5449	104	58	0.00	0.00	0.00	861391	0	153	153	7680	7680	5630	5630	17212	17212	49.4	5.50	80.98	4	1041	104	0	0	0	0	0
SRR27931754.002	Bacteria	5449	104	58	98.28	2.04	66.67	2002864	0	522	522	5483	5483	3836	3836	68886	68886	36.7	5.97	83.74	11	2184	1	100	3	0	0	0
SRR27931754.003	Bacteria	5449	104	58	95.92	17.58	15.79	2767271	0	668	668	8366	8366	4142	4142	55540	55540	37.0	1.73	86.82	11	3130	16	71	16	1	0	0
SRR27931754.004	Bacteria	5449	104	58	31.88	7.40	0.00	3982513	0	1531	1531	3140	3140	2601	2601	32431	32431	31.5	4.27	76.36	11	5146	69	29	6	0	0	0
SRR27931754.005	Bacteria	5449	104	58	77.27	11.21	0.00	2384750	0	994	994	2975	2975	2399	2399	29863	29863	37.5	2.40	88.11	11	3004	41	57	5	1	0	0
SRR27931754.006	Bacteria	5449	104	58	50.71	13.15	2.13	2342211	0	1345	1345	1698	1698	1741	1741	20720	20720	43.3	10.62	84.21	11	3210	37	37	23	6	1	0
SRR27931755.001	Bacteria	5449	104	58	96.55	3.45	0.00	2494981	0	566	566	5890	5890	4408	4408	32109	32109	41.4	7.72	80.93	11	2321	2	100	2	0	0	0
SRR27931755.002	Bacteria	5449	104	58	31.54	2.59	0.00	4124366	0	1721	1721	2794	2794	2396	2396	36342	36342	32.5	3.97	77.78	11	5516	80	22	2	0	0	0
SRR27931755.003	Bacteria	5449	104	58	97.10	73.17	4.69	3834503	0	1407	1407	3586	3586	2725	2725	30203	30203	37.8	2.87	88.78	11	4637	4	53	40	6	1	0
SRR27931755.004	Bacteria	5449	104	58	56.50	13.62	11.11	1928145	0	1085	1085	1768	1768	1777	1777	37609	37609	45.9	8.74	83.71	11	2583	38	45	18	3	0	0
SRR27931756.001	Bacteria	5449	104	58	7.05	0.00	0.00	673790	0	62	62	17879	17879	10867	10867	68044	68044	32.8	2.95	76.47	11	767	98	6	0	0	0	0
SRR27931756.002	Bacteria	5449	104	58	94.83	13.79	0.00	5731078	0	175	175	96166	96166	32749	32749	223041	223041	34.9	2.85	83.65	11	5894	4	65	35	0	0	0
SRR27931756.003	Bacteria	5449	104	58	14.81	0.00	0.00	129710	0	56	56	2630	2630	2316	2316	10632	10632	35.9	2.81	85.52	11	156	81	23	0	0	0	0
SRR27931756.004	Bacteria	5449	104	58	63.67	26.72	68.42	2248767	0	817	817	3327	3327	2752	2752	41043	41043	38.8	5.40	83.24	11	2496	54	37	10	3	0	0
SRR27931756.005	Bacteria	5449	104	58	47.57	24.29	75.00	3217463	0	1177	1177	3320	3320	2733	2733	54452	54452	36.4	4.89	84.46	11	3889	72	19	11	1	1	0
SRR27931756.006	Bacteria	5449	104	58	23.92	10.34	100.00	1514788	0	681	681	2347	2347	2224	2224	32123	32123	39.6	3.47	92.79	11	1486	81	16	7	0	0	0
SRR27931756.007	Bacteria	5449	104	58	61.71	32.76	76.92	2529866	0	849	849	3892	3892	2979	2979	71675	71675	35.3	2.81	88.42	11	3153	62	27	11	3	1	0
SRR27931756.008	Bacteria	5449	104	58	98.28	12.60	20.00	2616621	0	577	577	7615	7615	4534	4534	61044	61044	53.0	5.39	82.82	11	2722	1	83	20	0	0	0
SRR27931756.009	Bacteria	5449	104	58	50.63	50.86	18.75	5318324	0	2559	2559	2223	2223	2078	2078	22500	22500	31.6	2.95	83.52	11	7549	66	22	6	6	4	0
SRR27931756.010	Bacteria	5449	104	58	61.78	43.27	0.65	7377512	0	2244	2244	4485	4485	3287	3287	58803	58803	39.7	2.21	80.25	11	6397	26	26	21	19	11	1
SRR27931756.011	Bacteria	5449	104	58	76.25	45.83	9.52	4725565	0	2080	2080	2650	2650	2271	2271	18706	18706	36.0	5.02	83.09	11	5043	39	35	24	6	0	0
SRR27931757.001	Bacteria	5449	104	58	99.66	0.00	0.00	3749131	0	219	219	31439	31439	17119	17119	148320	148320	55.0	5.67	84.64	11	3400	1	103	0	0	0	0
SRR27931757.002	Bacteria	5449	104	58	95.69	2.90	100.00	2492444	0	223	223	36735	36735	11176	11176	214108	214108	36.9	8.18	88.74	11	2686	3	97	4	0	0	0
SRR27931757.003	Bacteria	5449	104	58	99.14	4.31	25.00	2864961	0	289	289	20029	20029	9913	9913	80502	80502	51.1	3.98	83.41	11	2795	1	99	4	0	0	0
SRR27931757.004	Bacteria	5449	104	58	100.00	7.37	14.29	2825680	0	379	379	15851	15851	7455	7455	83208	83208	37.3	4.00	88.06	11	3087	0	97	7	0	0	0
SRR27931757.005	Bacteria	5449	104	58	91.25	0.00	0.00	3640654	0	489	489	16701	16701	7445	7445	80184	80184	51.8	3.70	84.27	11	3804	23	81	0	0	0	0
SRR27931757.006	Bacteria	5449	104	58	1.72	0.00	0.00	224156	0	55	55	5523	5523	4075	4075	45474	45474	40.3	2.34	85.25	11	277	102	2	0	0	0	0
SRR27931757.007	Bacteria	5449	104	58	19.12	21.82	76.19	107958	0	24	24	5054	5054	4498	4498	11852	11852	40.1	1.38	91.84	11	123	64	12	21	7	0	0
SRR27931757.008	Bacteria	5449	104	58	21.90	7.76	100.00	1874964	0	329	329	9210	9210	5698	5698	38294	38294	34.9	1.81	84.96	11	2103	90	10	3	1	0	0
SRR27931757.009	Bacteria	5449	104	58	42.16	22.41	88.24	1350748	0	140	140	16103	16103	9648	9648	123927	123927	38.2	1.02	91.23	11	1354	72	19	11	2	0	0
SRR27931757.010	Bacteria	5449	104	58	13.68	4.94	100.00	294626	0	65	65	7361	7361	4532	4532	23971	23971	38.1	1.03	90.76	11	364	86	11	7	0	0	0
SRR27931757.011	Bacteria	5449	104	58	8.93	6.90	80.00	179705	0	53	53	4446	4446	3390	3390	17096	17096	40.4	1.02	94.31	11	202	95	4	5	0	0	0
SRR27931757.012	Bacteria	5449	104	58	46.55	25.86	60.87	2233721	0	288	288	21556	21556	7755	7755	165896	165896	36.9	3.83	90.57	11	2420	71	21	8	3	1	0
SRR27931757.013	Bacteria	5449	104	58	93.10	25.61	14.55	5441608	0	2051	2051	3090	3090	2653	2653	221578	221578	41.0	4.04	85.07	11	7254	4	69	17	4	6	4
SRR27931757.014	Bacteria	5449	104	58	10.60	1.72	100.00	4277530	0	1598	1598	3130	3130	2676	2676	218628	218628	31.2	3.06	82.04	11	6176	90	13	1	0	0	0
SRR27931757.015	Bacteria	5449	104	58	83.62	31.19	0.00	6784034	0	3195	3195	2306	2306	2123	2123	17838	17838	53.2	7.08	86.29	11	9070	36	49	18	1	0	0
SRR27931758.001	Bacteria	5449	104	58	37.30	0.16	0.00	387391	0	143	143	3201	3201	2709	2709	10911	10911	35.1	3.88	85.19	11	498	56	47	1	0	0	0
SRR27931758.002	Bacteria	5449	104	58	52.59	26.72	90.48	1883147	0	774	774	2792	2792	2433	2433	12012	12012	36.1	2.72	88.64	11	2260	71	21	9	2	1	0
SRR27931758.003	Bacteria	5449	104	58	53.92	36.21	88.37	2663153	0	1117	1117	2613	2613	2384	2384	39890	39890	36.4	2.85	88.46	11	3152	64	26	8	3	1	2
SRR27931758.004	Bacteria	5449	104	58	76.43	35.03	33.33	3273894	0	948	948	4934	4934	3453	3453	80700	80700	34.5	3.76	85.05	11	3917	33	48	18	4	1	0
SRR27931758.005	Bacteria	5449	104	58	14.50	1.72	50.00	1720784	0	426	426	6841	6841	4039	4039	59785	59785	45.6	5.45	73.08	11	1466	85	17	2	0	0	0
SRR27931758.006	Bacteria	5449	104	58	62.84	24.29	56.52	4689969	0	1264	1264	5799	5799	3710	3710	149754	149754	33.3	5.02	84.01	11	5283	56	36	10	1	0	1
SRR27931758.007	Bacteria	5449	104	58	86.99	8.62	40.00	2298101	0	265	265	19855	19855	8672	8672	90429	90429	37.3	6.21	87.55	11	2319	30	69	5	0	0	0
SRR27931758.008	Bacteria	5449	104	58	87.93	10.50	0.00	2580647	0	482	482	9363	9363	5354	5354	35541	35541	38.0	3.67	85.67	11	2720	20	78	5	1	0	0
SRR27931758.009	Bacteria	5449	104	58	41.97	16.77	17.46	2652292	0	959	959	3564	3564	2765	2765	95626	95626	39.6	2.44	88.97	11	2983	46	34	14	5	4	1
SRR27931758.010	Bacteria	5449	104	58	96.55	24.69	69.77	2646724	0	439	439	10289	10289	6028	6028	56644	56644	53.2	2.36	90.41	11	2852	3	64	20	12	5	0
SRR27931758.011	Bacteria	5449	104	58	20.11	4.31	25.00	7183016	0	4084	4084	1618	1618	1758	1758	32447	32447	30.7	2.75	52.61	11	7561	90	12	1	1	0	0
SRR27931758.012	Bacteria	5449	104	58	28.51	1.72	0.00	2144338	0	709	709	3992	3992	3024	3024	57344	57344	46.9	2.01	82.46	11	2555	77	26	1	0	0	0
SRR27931758.013	Bacteria	5449	104	58	88.40	71.78	13.24	5574951	0	2698	2698	2238	2238	2066	2066	29557	29557	36.5	2.06	78.16	11	6983	24	40	29	9	2	0
SRR27931758.014	Bacteria	5449	104	58	67.16	22.41	43.75	2050209	0	906	906	2506	2506	2262	2262	11541	11541	52.3	2.24	91.91	11	2598	55	35	13	1	0	0
SRR27931758.015	Bacteria	5449	104	58	54.04	4.52	100.00	1126189	0	642	642	1794	1794	1754	1754	12837	12837	56.2	7.17	87.58	11	1591	47	52	5	0	0	0
SRR27931758.016	Bacteria	5449	104	58	13.51	0.00	0.00	987384	0	825	825	1135	1135	1196	1196	3242	3242	36.1	14.69	42.77	11	838	94	10	0	0	0	0
SRR27931759.001	Bacteria	5449	104	58	42.74	2.19	100.00	879226	0	333	333	3061	3061	2640	2640	13608	13608	35.3	3.52	85.91	11	1056	68	32	4	0	0	0
SRR27931759.002	Bacteria	5449	104	58	51.72	40.52	87.50	2366799	0	1031	1031	2578	2578	2295	2295	14187	14187	36.1	2.94	87.88	11	2895	70	17	11	5	1	0
SRR27931759.003	Bacteria	5449	104	58	51.25	36.99	89.36	2920227	0	1123	1123	2954	2954	2600	2600	60486	60486	39.1	3.19	88.18	11	3076	42	31	23	8	0	0
SRR27931759.004	Bacteria	5449	104	58	80.84	40.67	34.00	4446572	0	1169	1169	5893	5893	3803	3803	118207	118207	33.6	5.10	83.09	11	5168	32	48	14	8	2	0
SRR27931759.005	Bacteria	5449	104	58	94.44	66.38	11.32	5397271	0	1199	1199	9823	9823	4501	4501	150203	150203	35.8	3.77	86.97	11	5841	13	57	26	7	1	0
SRR27931759.006	Bacteria	5449	104	58	39.50	7.76	2.94	3112079	0	853	853	6746	6746	3648	3648	66316	66316	43.4	2.97	78.38	11	3354	44	37	19	3	1	0
SRR27931759.007	Bacteria	5449	104	58	84.95	10.34	12.50	2582371	0	514	514	8045	8045	5024	5024	38961	38961	37.3	2.41	85.08	11	2765	43	57	2	2	0	0
SRR27931759.008	Bacteria	5449	104	58	97.41	22.07	55.36	2687512	0	588	588	6458	6458	4570	4570	38174	38174	53.0	3.10	90.26	11	3012	2	62	32	8	0	0
SRR27931759.009	Bacteria	5449	104	58	13.24	1.72	100.00	4570951	0	2441	2441	1811	1811	1872	1872	16612	16612	29.4	2.43	56.90	11	4847	94	9	1	0	0	0
SRR27931759.010	Bacteria	5449	104	58	90.05	56.18	10.87	7328345	0	4149	4149	1749	1749	1766	1766	23466	23466	36.7	6.89	71.58	11	9175	20	50	28	6	0	0
SRR27931759.011	Bacteria	5449	104	58	82.68	51.60	71.67	3304065	0	1698	1698	2086	2086	1945	1945	12316	12316	51.9	3.91	89.25	11	4486	28	38	27	11	0	0
SRR27931760.001	Bacteria	5449	104	58	54.08	6.58	85.71	1144306	0	415	415	3021	3021	2757	2757	60338	60338	36.6	3.45	86.84	11	1343	47	47	8	2	0	0
SRR27931760.002	Bacteria	5449	104	58	0.00	0.00	0.00	865033	0	180	180	6466	6466	4805	4805	22946	22946	50.4	4.49	75.93	11	960	104	0	0	0	0	0
SRR27931760.003	Bacteria	5449	104	58	81.24	62.07	65.00	3019270	0	945	945	3905	3905	3194	3194	59845	59845	33.9	2.04	86.98	11	3833	38	43	11	9	2	1
